customer_id,full_name,email,phone,region,postcode,signup_date,loyalty_member,age_group
CUST01278,Sian Marshall,youngrita@example.net,+44113 496 0990,Yorkshire,L66 4HA,2025-03-25,True,46-55
CUST01279,Mr Joe Begum,gthompson@example.net,01144960149,North East,E4 7RT,2024-08-13,False,46-55
CUST01280,Garry Lawrence-Jones,francis64@example.com,+44(0)191 496 0493,East of England,G14 5XU,2025-03-31,False,26-35
CUST01281,Clive Ali,kayleigh97@example.net,0121 496 0227,London,B78 8BR,2024-07-15,True,46-55
CUST01282,Suzanne Webb,marshgavin@example.net,0909 8790829,East of England,DL67 8LD,2024-02-14,True,36-45
CUST01283,Carl Moran-Clarke,,01632 960734,London,PR82 6XJ,2023-10-29,False,26-35
CUST01284,DR CHERYL ALEXANDER,lindayates@example.org,0114 4960722,North East,TN6H 9JY,2025-12-30,True,26-35
CUST01285,Dr David Gregory,joanriley@example.com,(0131)4960448,Yorkshire,SO19 8NS,2024-06-12,False,55+
CUST01286,Dr Ross Rose,abbiewood@example.net,(020) 7496 0201,Yorkshire,TW7B 4JB,2024-04-17,True,18-25
CUST01287,Hugh Macdonald,pmcdonald@example.net,01632 960344,North West,N1G 0TP,2025-10-06,False,26-35
CUST01288,Darren Jones,barryscott@example.org,(0118) 4960196,East of England,WR1 3UW,2025-02-13,True,46-55
CUST01289,Jonathan Smith,gail47@example.com,0115 496 0087,South East,E87 4DY,2024-04-08,False,36-45
CUST01290,dylan morton,greenshirley@example.net,01414960234,East of England,DN5E 8DY,2025-12-14,True,55+
CUST01291,Bernard Akhtar,sheila72@example.com,(0141) 496 0796,Yorkshire,B80 8JT,2023-10-30,True,36-45
CUST01292,Mrs Natasha Reid,zoewarren@example.net,+44(0)114 496 0684,North West,S4H 0SE,2024-06-28,True,46-55
CUST01293,Mr Oliver Davies,,(0909) 8790729,North East,E64 5QN,2025-01-07,True,36-45
CUST01294,Mr Karl Stanley,taylormartyn@example.com,(0151)4960398,Scotland,N7 4DB,2024-07-16,True,46-55
CUST01295,Mr Thomas Chambers,watsongeorge@example.com,+44(0)28 9018484,Scotland,S2S 8QY,2025-07-14,True,18-25
CUST01296,Mrs Kelly Moore,yward@example.org,0141 4960016,Yorkshire,HA16 2ZQ,2026-03-15,True,36-45
CUST01297,Andrew Duffy,burtonroy@example.net,+441414960576,South West,B7 3HA,2023-07-01,False,55+
CUST01298,Glen Ashton,dalethompson@example.com,+44(0)306 999 0790,South East,E1 3XN,2025-01-06,True,55+
CUST01299,Victor Peacock,teresacurtis@example.net,+44(0)114 4960592,London,IP1 9GS,2025-03-02,False,46-55
CUST01300,miss gemma singh,millerkaty@example.com,0116 4960335,East of England,ML2 0LY,2023-10-30,False,26-35
CUST01301,Harriet Knowles,joshedwards@example.net,08081570453,West Midlands,L42 4NF,2026-03-21,True,55+
CUST01302,jayne little,ruthparsons@example.org,(0115) 496 0610,Wales,BB0Y 8XA,2024-03-06,True,36-45
CUST01303,Mr Julian Fox,clifford84@example.org,01632960242,London,S62 2NW,2025-10-16,False,36-45
CUST01304,Mr Bradley Garner,douglas18@example.org,0117 496 0012,Yorkshire,G64 1XQ,2025-06-30,True,55+
CUST01305,Teresa Matthews,,+44(0)909 8790533,West Midlands,L11 5QZ,2026-04-14,False,46-55
CUST01306,Charlie Davison,declanmills@example.com,(028) 9018 0017,North East,CW19 7EH,2024-04-19,True,46-55
CUST01307,Sharon Miller,parkerowen@example.net,+44(0)909 879 0946,Yorkshire,SK5N 6NZ,2025-08-01,True,55+
CUST01308,janice watts-gould,louiseclarke@example.net,08081570369,Scotland,S6F 3TH,2023-07-25,True,46-55
CUST01309,rhys alexander,wardgeraldine@example.org,+44(0)114 4960061,South West,S5 2JJ,2024-02-22,True,55+
CUST01310,WILLIAM ALI,ygoddard@example.org,+44(0)909 8790510,North West,L49 3HF,2025-08-25,True,36-45
CUST01311,Lynne King,tomdavies@example.com,+449098790253,East of England,NW4P 5WD,2025-04-21,True,55+
CUST01312,terry thompson,chloeholt@example.com,+44131 496 0186,West Midlands,L6K 3PE,2024-01-17,True,26-35
CUST01313,Mr Edward King,bsummers@example.org,01174960950,East of England,W2B 4PL,2024-08-01,False,46-55
CUST01314,Marcus Stephenson,wfisher@example.org,+44117 496 0413,Yorkshire,S4 6FZ,2024-09-12,True,36-45
CUST01315,dominic brown,patricklee@example.org,(020) 74960539,North East,G50 6QH,2025-03-28,True,55+
CUST01316,ms leah cunningham,,(0118) 4960938,North West,SY5E 0WE,2024-05-04,True,18-25
CUST01317,Benjamin Taylor,jeffrey90@example.org,+44(0)117 4960045,South West,OX0R 7XB,2023-09-23,False,18-25
CUST01318,Dr Marian Edwards,mohammedcollier@example.com,0289018510,East of England,B1W 2NW,2025-03-24,False,26-35
CUST01319,mr clive holden,sykestom@example.org,0117 496 0055,South East,G26 2NJ,2024-05-20,True,26-35
CUST01320,Teresa Mason,khughes@example.net,(0117)4960869,Yorkshire,HA6R 1XX,2025-10-06,True,36-45
CUST01321,Stanley Palmer-Thomas,fellis@example.com,+44808 1570780,North East,DL73 6PY,2024-01-24,True,26-35
CUST01322,Ms Abbie Holt,,(0121) 4960449,Scotland,L0 4HP,2023-10-13,False,55+
CUST01323,DR JOHN JONES,uowen@example.net,(0117)4960942,Scotland,E6 0AU,2024-12-11,True,36-45
CUST01324,Dr Hugh Harrison,xhawkins@example.org,(0121) 496 0536,Scotland,CF6 7XD,2025-08-23,True,46-55
CUST01325,Iain Peters,jemmapotter@example.org,01184960006,Yorkshire,W5C 3BW,2024-12-16,True,26-35
CUST01326,Mandy Fisher,williamsgeorgina@example.org,+44131 496 0769,North East,E2 9UY,2025-02-16,True,36-45
CUST01327,Sean Bond-Page,tracy10@example.org,0151 4960911,Wales,L9 7JB,2023-11-10,True,46-55
CUST01328,JEFFREY POTTS,atkinsonzoe@example.com,+44141 4960683,South West,S3 7BR,2023-08-25,False,18-25
CUST01329,Mrs Mandy Smith,robertsdenis@example.com,01614960582,South East,DD7 9FZ,2025-02-08,True,55+
CUST01330,Bernard Payne,cliffordpearson@example.org,01174960031,London,LE1 4BR,2025-03-04,False,46-55
CUST01331,katy clements-garner,damien54@example.com,(0808)1570175,East of England,SW4P 9ZL,2026-05-03,True,26-35
CUST01332,mr oliver harris,haleeileen@example.com,(0131) 496 0698,East of England,SY11 0US,2024-12-27,True,26-35
CUST01333,Anna Cooper,garryriley@example.org,+44(0)289018352,Scotland,HU8 8BU,2025-09-25,True,55+
CUST01334,Dawn Perkins,vbooth@example.org,+44(0)1632960584,South East,S36 8SA,2025-08-20,True,18-25
CUST01335,Francis Harris-Foster,paige07@example.net,+44(0)191 4960126,West Midlands,SM00 3TZ,2025-11-24,True,55+
CUST01336,Georgina Cooke-Edwards,zsullivan@example.com,(0118) 496 0034,Yorkshire,BL6 3RR,2026-03-07,True,18-25
CUST01337,DANIELLE WILLIAMS,hannah66@example.org,+44141 4960324,South West,TA2 2HU,2025-05-02,True,18-25
CUST01338,Ashley Lucas,holmesabbie@example.net,+44(0)113 4960276,South West,SM6 1SA,2023-06-15,True,18-25
CUST01339,Chloe Young,,(0116) 4960853,South West,W74 9WH,2024-01-09,True,18-25
CUST01340,Dylan Payne,gford@example.com,+441414960828,Yorkshire,S7C 4TE,2026-03-07,True,26-35
CUST01341,Karen Humphreys,pamela47@example.net,(029)2018787,London,S3 6PJ,2026-05-01,True,26-35
CUST01342,Jacob Barton,asims@example.org,+441314960476,North East,L6J 4WS,2024-07-31,True,26-35
CUST01343,DIANA MITCHELL,matthewprice@example.com,+44(0)1914960011,South East,S20 6YF,2023-11-29,True,36-45
CUST01344,Suzanne Davis,sara78@example.com,(0306) 999 0462,London,KT53 5ZE,2024-07-31,False,55+
CUST01345,Elaine Clarke,,+44(0)1514960606,East of England,DE6 3TQ,2023-12-26,False,18-25
CUST01346,Callum Evans,joannaburgess@example.com,+44(0)121 496 0458,Wales,WN8 5TB,2024-06-15,True,36-45
CUST01347,STEPHEN THOMSON,paul59@example.com,(020)74960880,South West,S41 5UL,2024-12-19,True,36-45
CUST01348,Ms Mandy Sheppard,,(0141) 496 0823,Scotland,EC1W 0UA,2024-06-24,False,55+
CUST01349,Craig Gregory,andrea90@example.net,01632 960 082,Yorkshire,SM73 4PJ,2023-11-25,True,18-25
CUST01350,Charlotte Hall,jonathan05@example.net,0113 496 0469,West Midlands,G24 9DQ,2026-03-22,True,26-35
CUST01351,Naomi Harding,bmartin@example.org,+441314960727,East of England,DE9Y 9GJ,2025-11-22,True,26-35
CUST01352,Maria Austin-Lewis,dickinsonlewis@example.net,(028) 9018752,North East,NR9H 9UR,2026-04-03,False,36-45
CUST01353,Brenda Richardson,clarktracey@example.net,029 2018 0870,London,W1T 1NS,2026-05-06,True,26-35
CUST01354,Melissa Cooper,mohamed47@example.org,+44(0)141 496 0151,East of England,EN37 9XU,2025-10-19,True,26-35
CUST01355,Nicola Day-Fisher,orobertson@example.com,+44(0)28 9018364,Yorkshire,N3G 2AT,2025-07-07,True,18-25
CUST01356,lawrence atkinson,iabbott@example.net,+44161 4960273,South East,SR8V 4RN,2023-12-11,True,26-35
CUST01357,Amber Quinn,bgriffiths@example.org,01154960817,North West,ZE61 0US,2026-04-28,True,26-35
CUST01358,Wayne Chan,,+44(0)121 496 0042,Wales,WC6 6YR,2025-06-29,True,26-35
CUST01359,Tom Fleming-Nicholls,coxterence@example.com,0117 496 0320,South West,LU9B 3QR,2023-10-23,True,26-35
CUST01360,CHRISTIAN HAYES,melanie18@example.net,+44(0)131 4960825,West Midlands,E8 4QR,2024-09-02,False,46-55
CUST01361,Ian Davies,andrewmoss@example.com,+44(0)28 9018378,South West,KA02 0GW,2024-06-18,False,26-35
CUST01362,barbara harrison,,(0306) 999 0728,Scotland,E6 8JP,2025-01-30,False,55+
CUST01363,Dr Jeffrey Jones,sgeorge@example.com,0191 4960426,Wales,BN6P 1XL,2025-05-03,False,46-55
CUST01364,Lynn Gibbs,dylan10@example.org,(0808) 157 0928,West Midlands,G87 2GS,2025-08-16,True,46-55
CUST01365,MS ELLIE CLEMENTS,afisher@example.org,+44191 496 0923,Yorkshire,W2D 8BF,2023-08-21,True,36-45
CUST01366,Francesca Foster,carterclare@example.org,0161 4960847,Scotland,N5A 7TU,2024-07-06,False,46-55
CUST01367,MISS STACEY JOHNSON,vellis@example.com,+44(0)1134960023,Scotland,DG3X 7WR,2025-10-10,True,18-25
CUST01368,Julia Graham,leachsuzanne@example.com,01164960762,South West,TS3N 3TP,2024-03-06,False,36-45
CUST01369,Jonathan Lewis-Dobson,luke17@example.org,0161 496 0770,Wales,B2J 9DL,2025-11-14,True,46-55
CUST01370,Rebecca Baker-Robinson,xhoward@example.com,+44(0)1214960887,South West,L5A 8GJ,2024-01-25,False,18-25
CUST01371,Samantha Myers-Gregory,milesdennis@example.com,0117 4960435,North West,S88 4ZH,2023-12-03,True,55+
CUST01372,MS DEBORAH SAUNDERS,ofisher@example.org,+44116 496 0193,North East,ZE9W 7BF,2025-09-30,True,46-55
CUST01373,Katie Smith-King,kyle06@example.net,01184960552,South West,N2W 6FZ,2024-10-15,False,26-35
CUST01374,Denise Wilson,arnoldkevin@example.org,+44289018318,South West,S96 5WR,2026-01-14,False,55+
CUST01375,Mrs Lynne Gibbons,wilsonjason@example.org,+441174960692,West Midlands,DG11 2BY,2023-12-04,True,36-45
CUST01376,Mrs Georgina Kirk,alex30@example.com,0121 496 0065,North West,L6 8WY,2025-09-29,False,18-25
CUST01377,BEVERLEY HARRISON,amy68@example.com,(029) 2018013,North West,W0S 6LS,2025-09-05,True,46-55
CUST01378,Leonard Potts,paulharrison@example.org,+44(0)1314960418,Wales,PE5V 0JE,2025-09-19,False,26-35
CUST01379,Roger Macdonald,smithhazel@example.net,+44(0)131 496 0004,North West,E31 6PH,2025-04-18,True,26-35
CUST01380,Billy Giles,melanie92@example.net,+44(0)1514960873,North West,E8S 8BQ,2024-10-31,False,46-55
CUST01381,JESSICA AHMED,annowen@example.org,(0306) 9990073,Scotland,CW00 6WY,2025-07-12,True,26-35
CUST01382,HAYLEY BROWN,williamsmarian@example.net,+44117 496 0961,South East,S98 7UJ,2025-04-24,True,36-45
CUST01383,Carol Wright,gavin36@example.org,020 7946 0333,London,L8A 1SB,2025-06-05,True,18-25
CUST01384,Samantha Hill,watsonleonard@example.net,(0113)4960133,West Midlands,SE73 2XT,2026-01-05,True,18-25
CUST01385,Miss Megan Steele,amoss@example.org,+44(0)1614960781,Yorkshire,E4J 9UR,2026-01-26,False,46-55
CUST01386,Shaun Thompson,dianasmith@example.net,+441414960914,Scotland,LL19 9LT,2025-03-16,False,36-45
CUST01387,William Davies-Moss,duncanlewis@example.net,+44(0)3069990166,Yorkshire,SW4R 1NY,2024-03-01,False,36-45
CUST01388,Dr Christian Carey,,+44289018572,South East,W1U 3US,2023-09-04,True,18-25
CUST01389,Michael Andrews-Osborne,lynneshah@example.com,(0114) 4960732,North East,G88 4JD,2024-06-28,True,36-45
CUST01390,Brandon Ellis,susan83@example.com,0191 4960283,Scotland,DL0 9NW,2026-04-01,True,26-35
CUST01391,MRS HOLLIE ELLIS,griffithshollie@example.net,(0161) 4960356,London,W8 4RN,2025-10-28,False,18-25
CUST01392,Joel Barker,dean56@example.com,(020) 74960489,East of England,GY1 0YN,2023-07-25,True,18-25
CUST01393,Mr Geoffrey Jones,rthomas@example.net,+4429 2018 0785,East of England,M5G 3AS,2025-05-04,True,46-55
CUST01394,DR CARLY HARRIS,townsendvincent@example.net,(0131) 496 0410,West Midlands,WA0N 1LZ,2024-01-11,True,55+
CUST01395,Amber Smith,,+449098790237,Wales,M54 9FG,2023-05-24,True,55+
CUST01396,Molly Thompson-Hall,robintomlinson@example.net,+44(0)292018167,Scotland,G7D 8SN,2023-05-14,True,26-35
CUST01397,Denis Bailey,howellschelsea@example.com,01134960702,Yorkshire,SM2 8YJ,2025-08-24,True,18-25
CUST01398,Russell Flynn,lynda94@example.com,01414960330,North West,M5T 7FD,2025-06-10,True,36-45
CUST01399,ALAN PATTERSON,robertschristine@example.org,0118 4960201,Scotland,M96 2SJ,2025-03-20,True,55+
CUST01400,Joshua Evans,christian60@example.net,(0909)8790028,Scotland,G6D 2YA,2025-08-02,True,55+
CUST01401,Beth Lee,cartwrightkaty@example.com,(0151)4960181,South East,L3 1EE,2024-09-09,True,46-55
CUST01402,Francis Todd,beverley92@example.net,(0121) 4960953,Wales,LN39 6JZ,2024-07-13,True,36-45
CUST01403,Keith Patel-Morris,denis86@example.com,0116 4960846,South East,G8 5XU,2024-07-16,True,18-25
CUST01404,Mr Glen Kemp,jonescraig@example.net,(0131) 496 0873,North East,EC5 4EY,2023-08-31,True,36-45
CUST01405,Justin Payne,wendyhunt@example.net,+44161 4960320,London,GL64 4QL,2024-07-08,False,36-45
CUST01406,Marilyn Hughes,smithcarol@example.net,01134960904,North West,E26 6NN,2025-08-02,True,55+
CUST01407,Lucy Jackson-Lawrence,peterfoster@example.org,+44(0)306 999 0276,Scotland,WS2B 7LR,2025-10-09,False,26-35
CUST01408,Charlie Roberts,leonard89@example.net,(01632) 960 358,North East,E1 9EE,2023-07-25,True,18-25
CUST01409,Brenda Joyce,njohnston@example.org,(0131) 496 0716,North East,M0W 6FB,2024-04-16,True,55+
CUST01410,Mrs Josephine Murray,sylviacoleman@example.com,+44113 4960910,Scotland,YO8 6YG,2024-10-22,False,18-25
CUST01411,Kathleen Taylor,lesleymason@example.org,+44(0)151 4960312,East of England,S3 5WL,2025-01-30,True,18-25
CUST01412,Conor Lawrence-Williams,jessicaallen@example.net,+44(0)909 879 0970,North West,SG6 4FU,2023-09-09,True,26-35
CUST01413,Fiona Rowe,gailbarnes@example.net,03069990989,London,E13 8RA,2023-08-29,False,46-55
CUST01414,Stanley Robson,,03069990694,South West,L7F 9JZ,2023-11-25,True,55+
CUST01415,Miss Dorothy Brown,mollybradley@example.com,+44(0)909 8790615,South West,G5U 8DY,2024-04-06,True,36-45
CUST01416,LYNNE THOMAS,shirley21@example.com,+44(0)116 4960443,Scotland,HP78 7WB,2025-10-28,True,46-55
CUST01417,Dr Justin Patel,adrian04@example.org,+44(0)1134960835,West Midlands,G88 2PP,2025-05-31,True,18-25
CUST01418,LEANNE WILSON,ewall@example.org,+44(0)1184960108,East of England,WS41 5DE,2023-10-29,True,46-55
CUST01419,mrs kate preston,asmith@example.org,+44(0)306 9990031,South West,S0 9EB,2026-02-16,False,26-35
CUST01420,Shane Connolly,bensonsara@example.org,0118 4960914,London,M2 3FS,2024-07-22,True,46-55
CUST01421,Mrs Amanda Phillips,,+44(0)151 4960260,Yorkshire,DE3W 0GL,2023-07-25,True,26-35
CUST01422,Kate Wade-Rees,epickering@example.com,(0118)4960274,South West,CB2 5UZ,2024-05-27,True,46-55
CUST01423,Miss Sara Wood,lcooper@example.net,020 7946 0071,West Midlands,SG3Y 9WJ,2024-10-23,True,18-25
CUST01424,Stephanie Booth,thorntonjoanne@example.com,+44(0)114 4960729,Scotland,IM9W 6JX,2025-01-30,True,46-55
CUST01425,Mr Rhys Clayton,thompsonbethany@example.org,+441184960611,West Midlands,LE18 0UD,2024-12-28,False,46-55
CUST01426,Joe Charlton,watersben@example.org,+44(0)1632960998,West Midlands,S8 7RJ,2023-06-18,True,26-35
CUST01427,Rebecca Carr,kstone@example.net,(0114)4960163,South West,GY01 2WT,2023-11-09,True,46-55
CUST01428,Dr Howard Booth,sroberts@example.com,+44(0)115 496 0813,South East,L7 7RZ,2026-04-08,True,18-25
CUST01429,Lynda Murray-Fisher,chughes@example.com,+441314960205,Yorkshire,G7 8FP,2025-05-06,True,18-25
CUST01430,BRENDA WHEELER-TAYLOR,lsanders@example.org,+44(0)191 496 0315,Wales,W5 3BR,2025-04-22,True,55+
CUST01431,Miss Annette Craig,emma16@example.org,0151 4960062,Yorkshire,B3F 3ZB,2024-04-03,True,18-25
CUST01432,Miss Catherine Hall,cameron57@example.net,0292018147,South East,N50 4YS,2024-06-13,True,18-25
CUST01433,Hannah Davis,sinclairgrace@example.com,+44909 879 0081,Yorkshire,L3K 4GE,2023-05-13,True,46-55
CUST01434,Mr Marc Cooper,ashleigh24@example.org,(0116)4960498,North West,NR4R 5YF,2025-03-09,False,55+
CUST01435,FRANK ARNOLD,deanfleming@example.net,0306 9990641,Wales,CH03 8QR,2026-05-06,True,26-35
CUST01436,Mrs Dawn Leach,owen89@example.com,+44289018867,London,CH90 0RA,2024-12-26,True,55+
CUST01437,Mohammad Waters,nathancampbell@example.net,+441514960473,Wales,HX7M 8YW,2023-07-31,False,18-25
CUST01438,Julian Williams,angela45@example.org,+44(0)909 8790492,Wales,ZE5 7LF,2024-12-13,False,18-25
CUST01439,DENNIS ROBINSON-JONES,wilkinsonnorman@example.net,+44117 496 0620,West Midlands,HU5H 2RU,2023-06-17,True,18-25
CUST01440,Dr Stephanie Kelly,raymond42@example.org,0118 496 0563,West Midlands,DT2M 8WS,2023-10-06,True,55+
CUST01441,Bruce Murphy-Palmer,lauren39@example.org,+44(0)9098790109,North East,W28 1QT,2025-01-30,False,18-25
CUST01442,MR GEORGE GILL,allan51@example.net,+44(0)161 496 0026,North East,CH3B 3TW,2023-11-28,True,55+
CUST01443,MAUREEN BURGESS,,+44(0)1154960650,South West,W9A 9JY,2023-09-01,False,36-45
CUST01444,barry scott-thomas,ypage@example.org,+44121 496 0414,North West,E5 0DQ,2023-07-21,True,46-55
CUST01445,Mrs Valerie Taylor,mortonaaron@example.net,0113 4960366,South East,BA7 8DL,2024-01-11,False,55+
CUST01446,Dr Emily Williamson,hillricky@example.net,+44292018722,Scotland,OL89 1NL,2025-10-04,True,36-45
CUST01447,Geoffrey Mistry,boothmandy@example.com,0292018797,North East,DD6 6UQ,2026-03-03,False,26-35
CUST01448,Francesca Newman,caroline50@example.com,+44117 4960724,East of England,L5 0SB,2024-03-31,True,46-55
CUST01449,ELLIE CARTER-BROWN,owood@example.com,+44909 879 0640,Scotland,N50 0PG,2026-04-04,True,26-35
CUST01450,dr victor connolly,nwilson@example.com,+44118 496 0777,North West,B2 5PB,2024-05-27,True,36-45
CUST01451,Bethany Green,walkerannette@example.com,+441144960135,Yorkshire,SE1 9WF,2023-05-17,False,46-55
CUST01452,Kathryn Williams,jay96@example.org,(0116)4960863,Wales,G3E 7XA,2023-12-19,True,36-45
CUST01453,Graeme Dyer,lesley28@example.com,(0121) 4960803,South East,G99 0FB,2024-01-21,True,18-25
CUST01454,kyle smith,douglasbaldwin@example.net,(0161) 4960203,South East,FY61 1WJ,2024-01-30,True,36-45
CUST01455,Mrs Josephine Roberts,shirley59@example.net,+44(0)191 496 0060,Wales,TW58 5RY,2023-06-03,True,26-35
CUST01456,Graeme Bennett,cwhite@example.net,029 2018 0244,Scotland,G4B 0UU,2024-11-28,True,18-25
CUST01457,Dr Elliott Edwards,,01314960433,South West,SG5R 8HF,2026-04-07,True,46-55
CUST01458,Ms Alice Roberts,wilkinsonalex@example.net,(0121) 4960896,Wales,GL2 3RF,2023-09-11,True,55+
CUST01459,Rosemary Daly,pcooper@example.net,(0191) 496 0725,London,RG9B 2GT,2026-02-13,True,26-35
CUST01460,Frank Murphy,,+441632 960 272,North West,S4 0RG,2026-04-15,False,46-55
CUST01461,Dr Glenn Pratt,taylorrobert@example.net,(0114) 496 0835,South West,W6J 6DG,2023-09-04,True,18-25
CUST01462,leanne roberts,gcole@example.net,01164960545,West Midlands,W22 2QH,2023-06-02,True,55+
CUST01463,Dr Jamie Taylor,tbates@example.org,0909 8790159,South West,B5 6RS,2024-06-20,True,18-25
CUST01464,SEAN LAWRENCE,sdavies@example.net,+441164960110,Scotland,CO6 8YA,2024-07-20,True,55+
CUST01465,GEORGINA HOLMES,phudson@example.net,(0909) 8790119,Scotland,IP9 4TY,2025-02-06,False,26-35
CUST01466,Dr Martyn Hunter,dwillis@example.org,(0131)4960414,South West,E6K 1YA,2025-03-22,True,55+
CUST01467,MARIA WALSH,kirbyhannah@example.org,(0118)4960993,North West,WD4E 4FP,2026-03-28,True,36-45
CUST01468,Elizabeth Mason,patrickcox@example.org,0121 496 0721,Yorkshire,DL4 7FP,2025-04-02,True,55+
CUST01469,Rebecca Morris-Hayward,richard55@example.com,(0114) 496 0277,West Midlands,B4 2BH,2024-06-06,True,36-45
CUST01470,Rosemary Smith,,0118 496 0241,South West,KA2 5FT,2024-11-25,True,26-35
CUST01471,Edward Smith,mohamedbates@example.org,0151 496 0896,South West,G1 8RF,2025-04-17,True,46-55
CUST01472,Ms Sally Pritchard,katherine55@example.com,+44(0)151 496 0008,West Midlands,ZE6 6GT,2025-04-29,True,26-35
CUST01473,Alexander Young-Roberts,umartin@example.com,+441144960426,East of England,SA4A 7FE,2026-03-11,False,26-35
CUST01474,SYLVIA PHILLIPS,stephensjoe@example.com,0117 496 0964,South East,TA70 0LN,2024-06-07,False,55+
CUST01475,FRANCIS ANDREWS-WILLIAMSON,williamsonlee@example.com,+44(0)113 4960502,London,ME13 9WW,2023-12-03,False,46-55
CUST01476,Charlene West-Ross,june32@example.net,+44(0)20 7496 0526,North East,N5 5ZY,2024-10-31,True,46-55
CUST01477,Dylan Byrne,amberwhitehead@example.org,01632960513,Yorkshire,HG3 6SG,2024-01-16,True,36-45
CUST01478,Leslie Sinclair,shane73@example.org,(0151) 4960157,Yorkshire,DN3 0SQ,2025-06-24,True,55+
CUST01479,Ross Patterson-Gibbons,phillipsdonald@example.org,+44(0)117 496 0655,North East,WV2Y 5PY,2024-08-31,True,26-35
